PatchID,X,Y,SubpatchNO,K,K StDev,N0,Natal Grounds,Migration Grounds,Genes Initialize,Class Vars,Mortality Out %,Mortality Out StDev,Mortality Back,Mortality Back StDev,Mortality Eggs,Mortality Eggs StDev,Migration,Set Migration,Straying,GrowthTemperatureOut,GrowthTemperatureOutStDev,GrowDaysOut,GrowDaysOutStDev,GrowthTemperatureBack,GrowthTemperatureBackStDev,GrowDaysBack,GrowDaysBackStDev,Capture Probability Out,Capture Probability Back,HabitatOut,HabitatBack,Fitness_AA,Fitness_Aa,Fitness_aa,Fitness_BB,Fitness_Bb,Fitness_bb,Fitness_AABB,Fitness_AaBB,Fitness_aaBB,Fitness_AABb,Fitness_AaBb,Fitness_aaBb,Fitness_AAbb,Fitness_Aabb,Fitness_aabb
382,502891.2936,4930426.171,382,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,13.7399998|14.9899998|15.7799997,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
383,505663.3314,4935110.357,383,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.8100004|13.0600004|13.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
384,505662.7647,4935010.708,384,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.8100004|13.0600004|13.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
385,505699.2623,4934922.318,385,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.8100004|13.0600004|13.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
386,505757.4359,4934840.875,386,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.8100004|13.0600004|13.8500004,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
387,505797.6985,4934753.692,387,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
388,505826.9763,4934663.348,388,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
389,505882.5453,4934580.833,389,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
390,505919.7066,4934488.225,390,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
391,505956.0654,4934395.295,391,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
392,506011.9637,4934315.233,392,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
393,506045.1324,4934222.336,393,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
394,506076.9621,4934128.339,394,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
395,506135.0621,4934047.902,395,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
396,506203.3713,4933976.059,396,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,11.9399996|13.1899996|13.9799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
397,506290.3167,4933934.419,397,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
398,506373.8885,4933888.547,398,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
399,506450.7401,4933824.437,399,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
400,506520.8638,4933753.505,400,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
401,506585.9987,4933677.514,401,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
402,506640.9989,4933597.774,402,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
403,506662.4679,4933504.617,403,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.2299995|13.4799995|14.2700005,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
404,506700.3857,4933416.011,404,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
405,506690.0736,4933320.084,405,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
406,506660.296,4933234.414,406,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
407,506649.6248,4933145.23,407,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
408,506620.5869,4933051.999,408,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
409,506604.6152,4932956.71,409,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
410,506566.8872,4932868.048,410,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
411,506565.2704,4932768.451,411,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
412,506565.2704,4932668.366,412,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
413,506561.2614,4932569.007,413,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
414,506530.9131,4932474.424,414,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
415,506496.2062,4932380.651,415,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
416,506488.5076,4932283.131,416,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
417,506496.8193,4932183.391,417,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.4399996|13.6899996|14.4799995,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
418,506505.131,4932083.651,418,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
419,506494.3064,4931987.597,419,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
420,506458.9328,4931895.888,420,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
421,506432.8384,4931806.051,421,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
422,506390.6204,4931720.159,422,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
423,506362.2429,4931626.094,423,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
424,506302.5196,4931546.636,424,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
425,506233.0792,4931475.619,425,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.6800003|13.9300003|14.7200003,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
426,506156.9973,4931411.958,426,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
427,506102.224,4931329.093,427,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
428,506050.7303,4931243.27,428,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
429,505999.2366,4931157.447,429,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
430,505947.743,4931071.624,430,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
431,505887.5931,4930994.055,431,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
432,505805.4072,4930937.498,432,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
433,505717.1942,4930898.285,433,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
434,505642.3313,4930856.701,434,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
435,505597.2698,4930767.497,435,100 | 100 | 100,10 |10 |10,50,1,1,random,classvars.csv,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,0 | 0 | 0,1,Y,1 | 1 | 1,2 | 2 | 2,0 | 0 | 0,155 | 155 | 155,0|0|0,12.8000002|14.0500002|14.8400002,0|0|0,210 | 210 | 210,0|0|0,N,N,5,5,0|0|0,0|0|0,0|0|0,1,1,1,1,1,1,1,1,1,1,1,1
